Ruta,Etiqueta,predictions
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/664.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/665.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/666.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/667.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/668.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/669.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/670.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/671.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/672.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/673.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/674.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/675.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/676.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/677.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/678.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/679.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/680.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/681.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/682.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/683.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/684.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/685.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/686.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/687.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/688.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/689.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/690.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/691.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/692.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/693.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/694.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/695.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/696.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/697.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/698.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/699.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/700.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/701.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/702.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/703.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/704.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/705.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/706.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/707.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/708.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/709.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/710.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/711.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/712.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/713.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/714.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/715.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/716.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/717.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/718.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/719.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/720.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/721.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/722.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/723.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/724.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/725.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/726.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/727.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/728.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/729.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/730.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/731.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/732.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/733.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/734.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/735.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/736.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/737.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/738.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/739.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/740.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/741.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/742.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/743.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/744.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/745.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/746.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/747.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/748.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/749.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/750.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/751.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/752.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/753.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/754.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/755.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/756.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/757.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/758.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/759.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/760.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/761.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/762.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/763.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/764.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/765.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/766.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/767.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/768.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/769.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/770.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/771.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/772.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/773.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/774.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/775.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/776.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/777.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/778.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/779.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/780.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/781.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/782.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/783.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/784.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/785.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/786.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/787.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/788.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/789.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/790.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/791.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/792.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/793.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/794.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/795.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/796.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/797.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/798.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/799.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/800.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/801.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/802.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/803.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/804.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/805.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/806.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/807.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/808.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/809.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/810.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/811.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/812.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/813.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/814.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/815.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/816.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/817.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/818.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/819.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/820.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/821.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/822.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/823.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/824.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/825.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/826.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/827.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/828.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/829.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/830.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/831.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/832.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/833.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/834.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/835.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/836.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/837.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/838.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/839.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/840.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/841.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/842.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/843.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/844.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/845.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/846.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/847.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/848.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/849.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/850.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/851.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/852.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/853.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/854.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/855.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/856.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/857.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/858.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/859.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/860.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/861.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/862.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/863.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/864.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/865.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/866.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/867.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/868.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/869.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/870.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/871.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/872.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/873.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/874.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/875.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/876.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/877.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/878.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/879.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/880.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/881.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/882.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/883.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/884.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/885.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/886.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/887.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/888.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/889.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/890.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/891.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/892.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/893.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/894.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/895.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/896.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/897.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/898.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/899.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/900.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/901.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/902.wav,,1
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/903.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/904.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/905.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/906.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/907.wav,0.0,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/908.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/909.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/910.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/911.wav,0.0,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/912.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/913.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/914.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/915.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/916.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/917.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/918.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/919.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/920.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/921.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/922.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/923.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/924.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/925.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/926.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/927.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/928.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/929.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/930.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/931.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/932.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/933.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/934.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/935.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/936.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/937.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/938.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/939.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/940.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/941.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/942.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/943.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/944.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/945.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/946.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/947.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/948.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/949.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/950.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/951.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/952.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/953.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/954.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/955.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/956.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/957.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/958.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/959.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/960.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/961.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/962.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/963.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/964.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/965.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/966.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/967.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/968.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/969.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/970.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/971.wav,0.0,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/972.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/973.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/974.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/975.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/976.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/977.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/978.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/979.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/980.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/981.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/982.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/983.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/984.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/985.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/986.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/987.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/988.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/989.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/990.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/991.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/992.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/993.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/994.wav,,0
/kaggle/input/datosss/MMUSED-fallacy/audio_clips/47_2024/995.wav,,0
