Texto,Etiqueta
The only thing consistent about my opponent's position is that he's been inconsistent.,1.0
He changes positions.,0.0
And you cannot change positions in this war on terror if you expect to win.,0.0
And I expect to win.,0.0
It's necessary we win.,0.0
We're being challenged like never before.,0.0
"And we have a duty to our country and to future generations of America to achieve a free Iraq, a free Afghanistan, and to rid the world of weapons of mass destruction.",0.0
"You know, every life is precious.",0.0
Every life matters.,0.0
"You know, my hardest -- the hardest part of the job is to know that I committed the troops in harm's way and then do the best I can to provide comfort for the loved ones who lost a son or a daughter or a husband or wife.",0.0
"You know, I think about Missy Johnson.",1.0
"She and her son Bryan, they came to see me.",1.0
"You know, it's hard work to try to love her as best as I can, knowing full well that the decision I made caused her loved one to be in harm's way.",1.0
I told her after we prayed and teared up and laughed some that I thought her husband's sacrifice was noble and worthy.,1.0
Because I understand the stakes of this war on terror.,0.0
I understand that we must find Al Qaida wherever they hide.,0.0
We must deal with threats before they fully materialize.,0.0
"And Saddam Hussein was a threat, and that we must spread liberty because in the long run, the way to defeat hatred and tyranny and oppression is to spread freedom.",0.0
Missy understood that.,0.0
That's what she told me her husband understood.,0.0
"So you say, ""Was it worth it? """,0.0
Every life is precious.,0.0
That's what distinguishes us from the enemy.,0.0
Everybody matters.,0.0
"But I think it's worth it, Jim.",0.0
"I understand what the president is talking about, because I know what it means to lose people in combat.",0.0
"And the question, is it worth the cost, reminds me of my own thinking when I came back from fighting in that war.",0.0
"And it reminds me that it is vital for us not to confuse the war, ever, with the warriors.",0.0
That happened before.,0.0
"And that's one of the reasons why I believe I can get this job done, because I am determined for those soldiers and for those families, for those kids who put their lives on the line.",0.0
That is noble.,0.0
That's the most noble thing that anybody can do.,1.0
And I want to make sure the outcome honors that nobility.,0.0
"Now, we have a choice here.",0.0
"I've laid out a plan by which I think we can be successful in Iraq: with a summit, by doing better training, faster, by cutting -- by doing what we need to do with respect to the U. N. and the elections.",0.0
There's only 25 percent of the people in there.,0.0
They can't have an election right now.,0.0
The president's not getting the job done.,0.0
"So the choice for America is, you can have a plan that I've laid out in four points, each of which I can tell you more about or you can go to johnkerry.com and see more of it; or you have the president's plan, which is four words: more of the same.",0.0
I think my plan is better.,0.0
And my plan has a better chance of standing up and fighting for those troops.,0.0
"I will never let those troops down, and will hunt and kill the terrorists wherever they are.",0.0
"Yes, I understand what it means to the commander in chief.",0.0
"And if I were to ever say, ""This is the wrong war at the wrong time at the wrong place,"" the troops would wonder, how can I follow this guy?",0.0
"You cannot lead the war on terror if you keep changing positions on the war on terror and say things like, ""Well, this is just a grand diversion.""",0.0
It's not a grand diversion.,0.0
This is an essential that we get it right.,0.0
"And so, the plan he talks about simply won't work.",0.0
"Secretary of State Colin Powell told this president the Pottery Barn rule: If you break it, you fix it.",0.0
"Now, if you break it, you made a mistake.",0.0
It's the wrong thing to do.,0.0
But you own it.,0.0
And then you've got to fix it and do something with it.,0.0
Now that's what we have to do.,0.0
There's no inconsistency.,0.0
Soldiers know over there that this isn't being done right yet.,0.0
"I'm going to get it right for those soldiers, because it's important to Israel, it's important to America, it's important to the world, it's important to the fight on terror.",0.0
But I have a plan to do it.,0.0
He doesn't.,0.0
"The time line that I've set out -- and again, I want to correct the president, because he's misled again this evening on what I've said.",0.0
I didn't say I would bring troops out in six months.,0.0
"I said, if we do the things that I've set out and we are successful, we could begin to draw the troops down in six months.",0.0
And I think a critical component of success in Iraq is being able to convince the Iraqis and the Arab world that the United States doesn't have long-term designs on it.,0.0
"As I understand it, we're building some 14 military bases there now, and some people say they've got a rather permanent concept to them.",0.0
"When you guard the oil ministry, but you don't guard the nuclear facilities, the message to a lot of people is maybe, ""Wow, maybe they're interested in our oil.""",0.0
"Now, the problem is that they didn't think these things through properly.",0.0
And these are the things you have to think through.,0.0
What I want to do is change the dynamics on the ground.,0.0
"And you have to do that by beginning to not back off of the Fallujahs and other places, and send the wrong message to the terrorists.",0.0
You have to close the borders.,0.0
You've got to show you're serious in that regard.,0.0
I will make a flat statement: The United States of America has no long-term designs on staying in Iraq.,0.0
And our goal in my administration would be to get all of the troops out of there with a minimal amount you need for training and logistics as we do in some other countries in the world after a war to be able to sustain the peace.,0.0
"But that's how we're going to win the peace, by rapidly training the Iraqis themselves.",0.0
"Even the administration has admitted they haven't done the training, because they came back to Congress a few weeks ago and asked for a complete reprogramming of the money.",0.0
"Now what greater admission is there, 16 months afterwards.",0.0
"""Oops, we haven't done the job.",0.0
"There are 100,000 troops trained, police, guard, special units, border patrol.",0.0
"There's going to be 125,000 trained by the end of this year.",0.0
"Yes, we're getting the job done.",0.0
"Everybody knows it's hard work, because there's a determined enemy that's trying to defeat us.",0.0
"Now, my opponent says he's going to try to change the dynamics on the ground.",0.0
"Well, Prime Minister Allawi was here.",0.0
He is the leader of that country.,0.0
"He's a brave, brave man.",1.0
"When he came, after giving a speech to the Congress, my opponent questioned his credibility.",0.0
You can't change the dynamics on the ground if you've criticized the brave leader of Iraq.,0.0
One of his campaign people alleged that Prime Minister Allawi was like a puppet.,0.0
"That's no way to treat somebody who's courageous and brave, that is trying to lead his country forward.",0.0
"The way to make sure that we succeed is to send consistent, sound messages to the Iraqi people that when we give our word, we will keep our word, that we stand with you, that we believe you want to be free.",0.0
"I believe that 25 million people, the vast majority, long to have elections.",0.0
"I reject this notion -- and I'm suggesting my opponent isn't -- I reject the notion that some say that if you're Muslim you can't free, you don't desire freedom.",0.0
"I disagree, strongly disagree with that.",1.0
I couldn't agree more that the Iraqis want to be free and that they could be free.,0.0
"But I think the president, again, still hasn't shown how he's going to go about it the right way.",0.0
He has more of the same.,0.0
"Now, Prime Minister Allawi came here, and he said the terrorists are pouring over the border.",1.0
That's Allawi's assessment.,1.0
"The national intelligence assessment that was given to the president in July said, best-case scenario, more of the same of what we see today; worst-case scenario, civil war.",1.0
I can do better.,0.0
The reason why Prime Minister Allawi said they're coming across the border is because he recognizes that this is a central part of the war on terror.,0.0
They're fighting us because they're fighting freedom.,1.0
They understand that a free Afghanistan or a free Iraq will be a major defeat for them.,0.0
And those are the stakes.,0.0
And that's why it is essential we not leave.,0.0
That's why it's essential we hold the line.,0.0
That's why it's essential we win.,0.0
And we will.,0.0
Under my leadership we're going to win this war in Iraq.,0.0
I would hope I never have to.,0.0
I understand how hard it is to commit troops.,0.0
Never wanted to commit troops.,0.0
"But the enemy attacked us, Jim, and I have a solemn duty to protect the American people, to do everything I can to protect us.",0.0
"I think that by speaking clearly and doing what we say and not sending mixed messages, it is less likely we'll ever have to use troops.",0.0
But a president must always be willing to use troops.,0.0
It must -- as a last resort.,0.0
I was hopeful diplomacy would work in Iraq.,0.0
It was falling apart.,0.0
There was no doubt in my mind that Saddam Hussein was hoping that the world would turn a blind eye.,0.0
"And if he had been in power, in other words, if we would have said, ""Let the inspectors work, or let's, you know, hope to talk him out.",1.0
"Maybe an 18th resolution would work,"" he would have been stronger and tougher, and the world would have been a lot worse off.",1.0
"There's just no doubt in my mind we would rue the day, had Saddam Hussein been in power.",1.0
"So we use diplomacy every chance we get, believe me.",1.0
And I would hope to never have to use force.,0.0
"But by speaking clearly and sending messages that we mean what we say, we've affected the world in a positive way.",0.0
Look at Libya.,0.0
Libya was a threat.,0.0
Libya is now peacefully dismantling its weapons programs.,0.0
Libya understood that America and others will enforce doctrine and that the world is better for it.,0.0
"So to answer your question, I would hope we never have to.",0.0
"I think by acting firmly and decisively, it will mean it is less likely we have to use force.",0.0
"Jim, the president just said something extraordinarily revealing and frankly very important in this debate.",0.0
"In answer to your question about Iraq and sending people into Iraq, he just said, ""The enemy attacked us.""",0.0
Saddam Hussein didn't attack us.,0.0
Osama bin Laden attacked us.,0.0
Al Qaida attacked us.,0.0
"And when we had Osama bin Laden cornered in the mountains of Tora Bora, 1,000 of his cohorts with him in those mountains.",0.0
"With the American military forces nearby and in the field, we didn't use the best trained troops in the world to go kill the world's number one criminal and terrorist.",0.0
"They outsourced the job to Afghan warlords, who only a week earlier had been on the other side fighting against us, neither of whom trusted each other.",0.0
That's the enemy that attacked us.,0.0
That's the enemy that was allowed to walk out of those mountains.,0.0
"That's the enemy that is now in 60 countries, with stronger recruits.",0.0
He also said Saddam Hussein would have been stronger.,0.0
That is just factually incorrect.,0.0
Two-thirds of the country was a no-fly zone when we started this war.,0.0
We would have had sanctions.,0.0
We would have had the U. N. inspectors.,0.0
Saddam Hussein would have been continually weakening.,0.0
"If the president had shown the patience to go through another round of resolution, to sit down with those leaders, say, ""What do you need, what do you need now, how much more will it take to get you to join us? """,0.0
we'd be in a stronger place today.,0.0
"First of all, of course I know Osama bin Laden attacked us.",0.0
I know that.,0.0
"And secondly, to think that another round of resolutions would have caused Saddam Hussein to disarm, disclose, is ludicrous, in my judgment.",1.0
It just shows a significant difference of opinion.,0.0
We tried diplomacy.,0.0
We did our best.,0.0
He was hoping to turn a blind eye.,0.0
"And, yes, he would have been stronger had we not dealt with him.",0.0
"He had the capability of making weapons, and he would have made weapons.",0.0
Thirty-five to forty countries in the world had a greater capability of making weapons at the moment the president invaded than Saddam Hussein.,0.0
"And while he's been diverted, with 9 out of 10 active duty divisions of our Army, either going to Iraq, coming back from Iraq, or getting ready to go, North Korea's gotten nuclear weapons and the world is more dangerous.",0.0
Iran is moving toward nuclear weapons and the world is more dangerous.,0.0
Darfur has a genocide.,0.0
The world is more dangerous.,0.0
I'd have made a better choice.,0.0
"Let me -- I'm not exactly sure what you mean, ""passes the global test,"" you take preemptive action if you pass a global test.",0.0
"My attitude is you take preemptive action in order to protect the American people, that you act in order to make this country secure.",0.0
My opponent talks about me not signing certain treaties.,0.0
"Let me tell you one thing I didn't sign, and I think it shows the difference of our opinion -- the difference of opinions.",0.0
"And that is, I wouldn't join the International Criminal Court.",0.0
This is a body based in The Hague where unaccountable judges and prosecutors can pull our troops or diplomats up for trial.,0.0
And I wouldn't join it.,0.0
And I understand that in certain capitals around the world that that wasn't a popular move.,0.0
But it's the right move not to join a foreign court that could -- where our people could be prosecuted.,0.0
My opponent is for joining the International Criminal Court.,0.0
"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense.",1.0
I'm interested in working with our nations and do a lot of it.,0.0
But I'm not going to make decisions that I think are wrong for America.,0.0
"North Korea, first, I do.",0.0
Let me say -- I certainly hope so.,0.0
"Before I was sworn in, the policy of this government was to have bilateral negotiations with North Korea.",0.0
And we signed an agreement with North Korea that my administration found out that was not being honored by the North Koreans.,0.0
"And so I decided that a better way to approach the issue was to get other nations involved, just besides us.",0.0
"And in Crawford, Texas, Jiang Zemin and I agreed that the nuclear-weapons-free peninsula, Korean Peninsula, was in his interest and our interest and the world's interest.",0.0
"And so we began a new dialogue with North Korea, one that included not only the United States, but now China.",0.0
"And China's a got a lot of influence over North Korea, some ways more than we do.",0.0
"As well, we included South Korea, Japan and Russia.",0.0
"So now there are five voices speaking to Kim Jong Il, not just one.",0.0
"And so if Kim Jong Il decides again to not honor an agreement, he's not only doing injustice to America, he'd be doing injustice to China, as well.",0.0
And I think this will work.,0.0
It's not going to work if we open up a dialogue with Kim Jong Il.,0.0
Thatâ€™s what he wants.,0.0
"He wants to unravel the six- party talks, or the five-nation coalition that's sending him a clear message.",0.0
"On Iran, I hope we can do the same thing, continue to work with the world to convince the Iranian mullahs to abandon their nuclear ambitions.",0.0
"We worked very closely with the foreign ministers of France, Germany and Great Britain, who have been the folks delivering the message to the mullahs that if you expect to be part of the world of nations, get rid of your nuclear programs.",0.0
The IAEA is involved.,0.0
There's a special protocol recently been passed that allows for inspections.,0.0
I hope we can do it.,0.0
And we've got a good strategy.,0.0
"With respect to Iran, the British, French, and Germans were the ones who initiated an effort without the United States, regrettably, to begin to try to move to curb the nuclear possibilities in Iran.",0.0
I believe we could have done better.,0.0
"I think the United States should have offered the opportunity to provide the nuclear fuel, test them, see whether or not they were actually looking for it for peaceful purposes.",0.0
"If they weren't willing to work a deal, then we could have put sanctions together.",0.0
The president did nothing.,1.0
"With respect to North Korea, the real story: We had inspectors and television cameras in the nuclear reactor in North Korea.",0.0
Secretary Bill Perry negotiated that under President Clinton.,0.0
And we knew where the fuel rods were.,0.0
And we knew the limits on their nuclear power.,0.0
"Colin Powell, our secretary of state, announced one day that we were going to continue the dialog of working with the North Koreans.",0.0
The president reversed it publicly while the president of South Korea was here.,0.0
And the president of South Korea went back to South Korea bewildered and embarrassed because it went against his policy.,0.0
"And for two years, this administration didn't talk at all to North Korea.",0.0
"While they didn't talk at all, the fuel rods came out, the inspectors were kicked out, the television cameras were kicked out.",0.0
"And today, there are four to seven nuclear weapons in the hands of North Korea.",0.0
That happened on this president's watch.,0.0
"Now, that, I think, is one of the most serious, sort of, reversals or mixed messages that you could possibly send.",1.0
"I want bilateral talks which put all of the issues, from the armistice of 1952, the economic issues, the human rights issues, the artillery disposal issues, the DMZ issues and the nuclear issues on the table.",0.0
"The minute we have bilateral talks, the six-party talks will unwind.",1.0
That's exactly what Kim Jong Il wants.,0.0
"And by the way, the breach on the agreement was not through plutonium.",0.0
The breach on the agreement is highly enriched uranium.,0.0
That's what we caught him doing.,0.0
That's where he was breaking the agreement.,0.0
"Secondly, he said -- my opponent said where he worked to put sanctions on Iran -- we've already sanctioned Iran.",0.0
We can't sanction them any more.,0.0
There are sanctions in place on Iran.,0.0
"And finally, we were a party to the convention -- to working with Germany, France and Great Britain to send their foreign ministers into Iran.",0.0
"Well, I'll tell you exactly why not, but I first want to say something about those sanctions on Iran.",0.0
"Only the United States put the sanctions on alone, and that's exactly what I'm talking about.",0.0
And that's the difference between the president and me.,0.0
"And there, again, he sort of slid by the question.",0.0
"Now, with respect to Darfur, yes, it is a genocide.",0.0
"And months ago, many of us were pressing for action.",0.0
I think the reason that we're not saying send American troops in at this point is severalfold.,0.0
"Number one, we can do this through the African Union, providing we give them the logistical support.",0.0
Right now all the president is providing is humanitarian support.,0.0
We need to do more than that.,0.0
They've got to have the logistical capacity to go in and stop the killing.,0.0
And that's going to require more than is on the table today.,0.0
I also believe that it is -- one of the reasons we can't do it is we're overextended.,0.0
Ask the people in the armed forces today.,1.0
We've got Guards and Reserves who are doing double duties.,0.0
"We've got a backdoor draft taking place in America today: people with stop-loss programs where they're told you can't get out of the military; nine out of our 10 active duty divisions committed to Iraq one way or the other, either going, coming or preparing.",0.0
So this is the way the president has overextended the United States.,0.0
"That's why, in my plan, I add two active duty divisions to the United States Army, not for Iraq, but for our general demands across the globe.",0.0
I also intend to double the number of special forces so that we can do the job we need to do with respect fighting the terrorists around the world.,0.0
"And if we do that, then we have the ability to be able to respond more rapidly.",0.0
"But I'll tell you this, as president, if it took American forces to some degree to coalesce the African Union, I'd be prepared to do it because we could never allow another Rwanda.",0.0
It's a moral responsibility for us and the world.,0.0
"Back to Iran, just for a second.",0.0
It was not my administration that put the sanctions on Iran.,0.0
And Colin Powell so stated.,1.0
We have committed $200 million worth of aid.,0.0
We're the leading donor in the world to help the suffering people there.,0.0
We will commit more over time to help.,0.0
We were very much involved at the U. N. on the sanction policy of the Bashir government in the Sudan.,0.0
"Prior to Darfur, Ambassador Jack Danforth had been negotiating a north-south agreement that we would have hoped would have brought peace to the Sudan.",0.0
I agree with my opponent that we shouldn't be committing troops.,0.0
We ought to be working with the African Union to do so -- precisely what we did in Liberia.,0.0
"We helped stabilize the situation with some troops, and when the African Union came, we moved them out.",0.0
My hope is that the African Union moves rapidly to help save lives.,0.0
"And fortunately the rainy season will be ending shortly, which will make it easier to get aid there and help the long-suffering people there.",0.0
That's a loaded question.,0.0
"Well, first of all, I admire Senator Kerry's service to our country.",0.0
I admire the fact that he is a great dad.,0.0
"I appreciate the fact that his daughters have been so kind to my daughters in what has been a pretty hard experience for, I guess, young girls, seeing their dads out there campaigning.",0.0
I admire the fact that he served for 20 years in the Senate.,0.0
Although I'm not so sure I admire the record.,0.0
I won't hold it against him that he went to Yale.,0.0
There's nothing wrong with that.,0.0
"My concerns about the senator is that, in the course of this campaign, I've been listening very carefully to what he says, and he changes positions on the war in Iraq.",0.0
"He changes positions on something as fundamental as what you believe in your core, in your heart of hearts, is right in Iraq.",1.0
You cannot lead if you send mixed messages.,0.0
Mixed messages send the wrong signals to our troops.,0.0
Mixed messages send the wrong signals to our allies.,0.0
Mixed messages send the wrong signals to the Iraqi citizens.,0.0
And that's my biggest concern about my opponent.,0.0
I admire his service.,0.0
"But I just know how this world works, and that in the councils of government, there must be certainty from the U. S. president.",0.0
"Of course, we change tactics when need to, but we never change our beliefs, the strategic beliefs that are necessary to protect this country in the world.",0.0
"Well, first of all, I appreciate enormously the personal comments the president just made.",0.0
And I share them with him.,0.0
I think only if you're doing this -- and he's done it more than I have in terms of the presidency -- can you begin to get a sense of what it means to your families.,0.0
And it's tough.,0.0
And so I acknowledge that his daughters -- I've watched them.,0.0
I've chuckled a few times at some of their comments.,0.0
I'm trying to put a leash on them.,0.0
I've learned not to do that.,0.0
(LAUGHTER)  And I have great respect and admiration for his wife.,0.0
I think she's a terrific person...,0.0
... and a great first lady.,0.0
But we do have differences.,0.0
I'm not going to talk about a difference of character.,0.0
I don't think that's my job or my business.,0.0
But let me talk about something that the president just sort of finished up with.,0.0
"Maybe someone would call it a character trait, maybe somebody wouldn't.",0.0
But this issue of certainty.,0.0
"It's one thing to be certain, but you can be certain and be wrong.",0.0
"It's another to be certain and be right, or to be certain and be moving in the right direction, or be certain about a principle and then learn new facts and take those new facts and put them to use in order to change and get your policy right.",0.0
"What I worry about with the president is that he's not acknowledging what's on the ground, he's not acknowledging the realities of North Korea, he's not acknowledging the truth of the science of stem-cell research or of global warming and other issues.",0.0
And certainty sometimes can get you in trouble.,0.0
"Well, I think -- listen, I fully agree that one should shift tactics, and we will, in Iraq.",0.0
Our commanders have got all the flexibility to do what is necessary to succeed.,0.0
But what I won't do is change my core values because of politics or because of pressure.,0.0
"And it is one of the things I've learned in the White House, is that there's enormous pressure on the president, and he cannot wilt under that pressure.",1.0
"Otherwise, the world won't be better off.",1.0
I have no intention of wilting.,1.0
I've never wilted in my life.,1.0
And I've never wavered in my life.,1.0
"I know exactly what we need to do in Iraq, and my position has been consistent: Saddam Hussein is a threat.",0.0
He needed to be disarmed.,0.0
But we didn't need to rush to war without a plan to win the peace.,0.0
Nuclear proliferation.,0.0
There's some 600-plus tons of unsecured material still in the former Soviet Union and Russia.,0.0
"At the rate that the president is currently securing it, it'll take 13 years to get it.",0.0
I did a lot of work on this.,0.0
"I wrote a book about it several years ago -- six, seven years ago -- called ""The New War,"" which saw the difficulties of this international criminal network.",0.0
"And back then, we intercepted a suitcase in a Middle Eastern country with nuclear materials in it.",0.0
And the black market sale price was about $250 million.,0.0
"Now, there are terrorists trying to get their hands on that stuff today.",0.0
"And this president, I regret to say, has secured less nuclear material in the last two years since 9/11 than we did in the two years preceding 9/11.",0.0
We have to do this job.,0.0
"And to do the job, you can't cut the money for it.",0.0
The president actually cut the money for it.,0.0
You have to put the money into it and the funding and the leadership.,0.0
And part of that leadership is sending the right message to places like North Korea.,0.0
Right now the president is spending hundreds of millions of dollars to research bunker-busting nuclear weapons.,1.0
The United States is pursuing a new set of nuclear weapons.,1.0
It doesn't make sense.,1.0
You talk about mixed messages.,1.0
"We're telling other people, ""You can't have nuclear weapons,"" but we're pursuing a new nuclear weapon that we might even contemplate using.",1.0
Not this president.,0.0
"I'm going to shut that program down, and we're going to make it clear to the world we're serious about containing nuclear proliferation.",0.0
And we're going to get the job of containing all of that nuclear material in Russia done in four years.,0.0
And we're going to build the strongest international network to prevent nuclear proliferation.,0.0
This is the scale of what President Kennedy set out to do with the nuclear test ban treaty.,0.0
It's our generation's equivalent.,0.0
And I intend to get it done.,0.0
"Actually, we've increased funding for dealing with nuclear proliferation about 35 percent since I've been the president.",0.0
"Secondly, we've set up what's called the -- well, first of all, I agree with my opponent that the biggest threat facing this country is weapons of mass destruction in the hands of a terrorist network.",0.0
And that's why proliferation is one of the centerpieces of a multi-prong strategy to make the country safer.,0.0
My administration started what's called the Proliferation Security Initiative.,0.0
Over 60 nations involved with disrupting the trans-shipment of information and/or weapons of mass destruction materials.,0.0
And we've been effective.,0.0
This was a proliferator out of Pakistan that was selling secrets to places like North Korea and Libya.,0.0
We convinced Libya to disarm.,0.0
It's a central part of dealing with weapons of mass destruction and proliferation.,0.0
I'll tell you another way to help protect America in the long run is to continue with missile defenses.,0.0
And we've got a robust research and development program that has been ongoing during my administration.,0.0
We'll be implementing a missile-defense system relatively quickly.,0.0
And that is another way to help deal with the threats that we face in the 21st century.,0.0
My opponent opposed the missile defenses.,0.0
In the hands of a terrorist enemy.,0.0
"Weapons of mass destruction, nuclear proliferation.",0.0
"But again, the test or the difference between us, the president has had four years to try to do something about it, and North Korea has got more weapons; Iran is moving towards weapons.",0.0
"And at his pace, it will take 13 years to secure those weapons in Russia.",0.0
"I'm going to do it in four years, and I'm going to immediately set out to have bilateral talks with North Korea.",0.0
"Again, I can't tell you how big a mistake I think that is, to have bilateral talks with North Korea.",1.0
It's precisely what Kim Jong Il wants.,0.0
It will cause the six-party talks to evaporate.,1.0
"It will mean that China no longer is involved in convincing, along with us, for Kim Jong Il to get rid of his weapons.",1.0
It's a big mistake to do that.,0.0
"We must have China's leverage on Kim Jong Il, besides ourselves.",0.0
"And if you enter bilateral talks, they'll be happy to walk away from the table.",1.0
I don't think that'll work.,0.0
"No, I don't think it's OK, and said so publicly.",0.0
"I think that there needs to be checks and balances in a democracy, and made that very clear that by consolidating power in the central government, he's sending a signal to the Western world and United States that perhaps he doesn't believe in checks and balances, and I told him that.",0.0
"I mean, he's also a strong ally in the war on terror.",0.0
"He is -- listen, they went through a horrible situation in Beslan, where these terrorists gunned down young school kids.",0.0
"That's the nature of the enemy, by the way.",0.0
That's why we need to be firm and resolved in bringing them to justice.,0.0
"That's precisely what Vladimir Putin understands, as well.",0.0
I've got a good relation with Vladimir.,0.0
"I found that, in this world, that it's important to establish good personal relationships with people so that when you have disagreements, you're able to disagree in a way that is effective.",0.0
And so I've told him my opinion.,0.0
"I look forward to discussing it more with him, as time goes on.",0.0
Russia is a country in transition.,0.0
"And I think it's very important for the American president, as well as other Western leaders, to remind him of the great benefits of democracy, that democracy will best help the people realize their hopes and aspirations and dreams.",0.0
And I will continue working with him over the next four years.,0.0
"Well, let me just say quickly that I've had an extraordinary experience of watching up close and personal that transition in Russia, because I was there right after the transformation.",0.0
It sort of brought home the transition to democracy that Russia was trying to make.,0.0
I regret what's happened in these past months.,0.0
And I think it goes beyond just the response to terror.,0.0
Mr. Putin now controls all the television stations.,0.0
His political opposition is being put in jail.,0.0
"And I think it's very important to the United States, obviously, to have a working relationship that is good.",0.0
This is a very important country to us.,0.0
We want a partnership.,0.0
But we always have to stand up for democracy.,0.0
"As George Will said the other day, ""Freedom on the march; not in Russia right now.""",1.0
"Now, I'd like to come back for a quick moment, if I can, to that issue about China and the talks.",0.0
Because that's one of the most critical issues here: North Korea.,0.0
"Just because the president says it can't be done, that you'd lose China, doesn't mean it can't be done.",0.0
"I mean, this is the president who said ""There were weapons of mass destruction,"" said ""Mission accomplished,"" said we could fight the war on the cheap -- none of which were true.",0.0
And we can get those weapons at the same time as we get China.,0.0
"Because China has an interest in the outcome, too.",0.0
You know my opinion on North Korea.,0.0
I can't say it any more plainly.,0.0
Pardon me?,0.0
"Oh, I'm a pretty calm guy.",0.0
I don't take it personally.,0.0
"You know, we looked at the same intelligence and came to the same conclusion: that Saddam Hussein was a grave threat.",0.0
And I don't hold it against him that he said grave threat.,0.0
"I'm not going to go around the country saying he didn't tell the truth, when he looked at the same intelligence I did.",0.0
It was a threat.,0.0
That's not the issue.,0.0
The issue is what you do about it.,0.0
"The president said he was going to build a true coalition, exhaust the remedies of the U. N. and go to war as a last resort.",0.0
Those words really have to mean something.,0.0
"And, unfortunately, he didn't go to war as a last resort.",0.0
Now we have this incredible mess in Iraq -- $200 billion.,0.0
It's not what the American people thought they were getting when they voted.,1.0
"Thank you, Jim, very much.",0.0
"Thank you very much to the university, again.",0.0
"Thank you, Mr. President.",0.0
"My fellow Americans, as I've said at the very beginning of this debate, both President Bush and I love this country very much.",0.0
"There's no doubt, I think, about that.",0.0
But we have a different set of convictions about how we make our country stronger here at home and respected again in the world.,0.0
"I know that for many of you sitting at home, parents of kids in Iraq, you want to know who's the person who could be a commander in chief who could get your kids home and get the job done and win the peace.",0.0
"And for all the rest of the parents in America who are wondering about their kids going to the school or anywhere else in the world, what kind of world they're going to grow up in, let me look you in the eye and say to you: I defended this country as a young man in war, and I will defend it as president of the United States.",0.0
But I have a difference with this president.,0.0
I believe when we're strongest when we reach out and lead the world and build strong alliances.,0.0
I have a plan for Iraq.,0.0
I believe we can be successful.,0.0
I'm not talking about leaving.,0.0
I'm talking about winning.,0.0
"And we need a fresh start, a new credibility, a president who can bring allies to our side.",0.0
"I also have a plan to win the war on terror, funding homeland security, strengthening our military, cutting our finances, reaching out to the world, again building strong alliances.",0.0
"I believe America's best days are ahead of us because I believe that the future belongs to freedom, not to fear.",1.0
That's the country that I'm going to fight for.,1.0
And I ask you to give me the opportunity to make you proud.,0.0
"I ask you to give me the opportunity to lead this great nation, so that we can be stronger here at home, respected again in the world, and have responsible leadership that we deserve.",0.0
Thank you.,0.0
And God bless America.,0.0
"Thank you very much tonight, Jim.",0.0
"If America shows uncertainty or weakness in this decade, the world will drift toward tragedy.",1.0
"That's not going to happen, so long as I'm your president.",0.0
The next four years we will continue to strengthen our homeland defenses.,0.0
We will strengthen our intelligence-gathering services.,0.0
We will reform our military.,0.0
The military will be an all-volunteer army.,0.0
We will continue to stay on the offense.,0.0
We will fight the terrorists around the world so we do not have to face them here at home.,0.0
We'll continue to build our alliances.,0.0
"I'll never turn over America's national security needs to leaders of other countries, as we continue to build those alliances.",0.0
And we'll continue to spread freedom.,0.0
I believe in the transformational power of liberty.,0.0
I believe that the free Iraq is in this nation's interests.,0.0
I believe a free Afghanistan is in this nation's interest.,0.0
And I believe both a free Afghanistan and a free Iraq will serve as a powerful example for millions who plead in silence for liberty in the broader Middle East.,0.0
We've done a lot of hard work together over the last three and a half years.,0.0
"We've been challenged, and we've risen to those challenges.",0.0
We've climbed the mighty mountain.,0.0
"I see the valley below, and it's a valley of peace.",0.0
"By being steadfast and resolute and strong, by keeping our word, by supporting our troops, we can achieve the peace we all want.",0.0
I appreciate your listening tonight.,0.0
I ask for your vote.,0.0
And may God continue to bless our great land.,0.0
"Well first of all, I don't agree with Senator Kennedy that Cuba is lost and certainly China was lost when this Administration came into power in 1953.",0.0
"As I look at Cuba today, I believe that we are following the right course, a course which is difficult but a course which under the circumstance is the only proper one which will see that the Cuban people get a chance to realize their aspirations of progress through freedom and that they get that with our cooperation with the other organi- of the states in the Organization of American States.",0.0
Now Senator Kennedy has made some very strong criticisms of my part - or alleged part - in what has happened in Cuba.,0.0
He points to the fact that I visited Cuba while Mr. Batista was in power there.,0.0
"I can only point out that if we are going to judge the Administrations in terms of our attitude toward dictators, we're glad to have a comparison with the previous administration.",0.0
"There were eleven dictators in South America and in Central America when we came in, in 1953.",1.0
Today there are only three left including the one in Cuba.,1.0
We think that's pretty good progress.,0.0
Senator Kennedy also indicated with regard to Cuba that he thought that I had made a mistake when I was in Cuba in not calling for free elections in that country.,0.0
"Now I'm very surprised that Senator Kennedy, who is on the Foreign Relations Committee, would have made such a statement as this kind.",0.0
"As a matter of fact in his book, The Strategy for Peace, he took the right position.",0.0
And that position is that the United States has a treaty - a treaty with all of the Organization of American States - which prohibits us from interfering in the internal affairs of any other state and prohibits them as well.,0.0
For me to have made such a statement would been in direct uh - opposition to that treaty.,0.0
"Now with regard to Cuba, let me make one thing clear.",0.0
There isn't any question but that we will defend our rights there.,0.0
There isn't any question but that we will defend Guantanamo if it's attacked.,0.0
